date,province,country,lat,long,type,cases
28-01-2020,,Gambia,13.4432,-15.3101,confirmed,0
29-01-2020,,Gambia,13.4432,-15.3101,confirmed,0
30-01-2020,,Gambia,13.4432,-15.3101,confirmed,0
31-01-2020,,Gambia,13.4432,-15.3101,confirmed,0
01-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
02-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
03-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
04-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
05-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
07-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
08-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
09-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
10-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
11-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
12-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
14-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
16-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
17-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
18-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
19-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
20-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
21-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
23-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
24-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
25-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
26-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
28-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
29-02-2020,,Gambia,13.4432,-15.3101,confirmed,0
01-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
02-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
03-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
04-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
05-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
07-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
08-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
09-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
10-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
11-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
12-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
14-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
16-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
17-03-2020,,Gambia,13.4432,-15.3101,confirmed,1
18-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
19-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
20-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
21-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
23-03-2020,,Gambia,13.4432,-15.3101,confirmed,1
24-03-2020,,Gambia,13.4432,-15.3101,confirmed,1
25-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
26-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
28-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
29-03-2020,,Gambia,13.4432,-15.3101,confirmed,1
30-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
31-03-2020,,Gambia,13.4432,-15.3101,confirmed,0
01-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
02-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
03-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
04-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
05-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
07-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
08-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
09-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
10-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
11-04-2020,,Gambia,13.4432,-15.3101,confirmed,5
12-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
14-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
16-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
17-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
18-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
19-04-2020,,Gambia,13.4432,-15.3101,confirmed,1
20-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
21-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
23-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
24-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
25-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
26-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
28-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
29-04-2020,,Gambia,13.4432,-15.3101,confirmed,0
30-04-2020,,Gambia,13.4432,-15.3101,confirmed,1
01-05-2020,,Gambia,13.4432,-15.3101,confirmed,1
02-05-2020,,Gambia,13.4432,-15.3101,confirmed,5
03-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
04-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
05-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
07-05-2020,,Gambia,13.4432,-15.3101,confirmed,1
08-05-2020,,Gambia,13.4432,-15.3101,confirmed,2
09-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
10-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
11-05-2020,,Gambia,13.4432,-15.3101,confirmed,2
12-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-05-2020,,Gambia,13.4432,-15.3101,confirmed,1
14-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
16-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
17-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
18-05-2020,,Gambia,13.4432,-15.3101,confirmed,1
19-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
20-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
21-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-05-2020,,Gambia,13.4432,-15.3101,confirmed,1
23-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
24-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
25-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
26-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
28-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
29-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
30-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
31-05-2020,,Gambia,13.4432,-15.3101,confirmed,0
01-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
02-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
03-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
04-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
05-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
07-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
08-06-2020,,Gambia,13.4432,-15.3101,confirmed,2
09-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
10-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
11-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
12-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
14-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-06-2020,,Gambia,13.4432,-15.3101,confirmed,2
16-06-2020,,Gambia,13.4432,-15.3101,confirmed,4
17-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
18-06-2020,,Gambia,13.4432,-15.3101,confirmed,2
19-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
20-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
21-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-06-2020,,Gambia,13.4432,-15.3101,confirmed,4
23-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
24-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
25-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
26-06-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
28-06-2020,,Gambia,13.4432,-15.3101,confirmed,1
29-06-2020,,Gambia,13.4432,-15.3101,confirmed,2
30-06-2020,,Gambia,13.4432,-15.3101,confirmed,2
01-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
02-07-2020,,Gambia,13.4432,-15.3101,confirmed,6
03-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
04-07-2020,,Gambia,13.4432,-15.3101,confirmed,2
05-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
06-07-2020,,Gambia,13.4432,-15.3101,confirmed,4
07-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
08-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
09-07-2020,,Gambia,13.4432,-15.3101,confirmed,2
10-07-2020,,Gambia,13.4432,-15.3101,confirmed,1
11-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
12-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
13-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
14-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
15-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
16-07-2020,,Gambia,13.4432,-15.3101,confirmed,14
17-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
18-07-2020,,Gambia,13.4432,-15.3101,confirmed,15
19-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
20-07-2020,,Gambia,13.4432,-15.3101,confirmed,19
21-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
22-07-2020,,Gambia,13.4432,-15.3101,confirmed,34
23-07-2020,,Gambia,13.4432,-15.3101,confirmed,24
24-07-2020,,Gambia,13.4432,-15.3101,confirmed,46
25-07-2020,,Gambia,13.4432,-15.3101,confirmed,61
26-07-2020,,Gambia,13.4432,-15.3101,confirmed,0
27-07-2020,,Gambia,13.4432,-15.3101,confirmed,49
22-01-2020,,Georgia,42.3154,43.3569,confirmed,0
23-01-2020,,Georgia,42.3154,43.3569,confirmed,0
24-01-2020,,Georgia,42.3154,43.3569,confirmed,0
25-01-2020,,Georgia,42.3154,43.3569,confirmed,0
26-01-2020,,Georgia,42.3154,43.3569,confirmed,0
27-01-2020,,Georgia,42.3154,43.3569,confirmed,0
28-01-2020,,Georgia,42.3154,43.3569,confirmed,0
29-01-2020,,Georgia,42.3154,43.3569,confirmed,0
30-01-2020,,Georgia,42.3154,43.3569,confirmed,0
31-01-2020,,Georgia,42.3154,43.3569,confirmed,0
01-02-2020,,Georgia,42.3154,43.3569,confirmed,0
02-02-2020,,Georgia,42.3154,43.3569,confirmed,0
03-02-2020,,Georgia,42.3154,43.3569,confirmed,0
04-02-2020,,Georgia,42.3154,43.3569,confirmed,0
05-02-2020,,Georgia,42.3154,43.3569,confirmed,0
06-02-2020,,Georgia,42.3154,43.3569,confirmed,0
07-02-2020,,Georgia,42.3154,43.3569,confirmed,0
08-02-2020,,Georgia,42.3154,43.3569,confirmed,0
09-02-2020,,Georgia,42.3154,43.3569,confirmed,0
10-02-2020,,Georgia,42.3154,43.3569,confirmed,0
11-02-2020,,Georgia,42.3154,43.3569,confirmed,0
12-02-2020,,Georgia,42.3154,43.3569,confirmed,0
13-02-2020,,Georgia,42.3154,43.3569,confirmed,0
14-02-2020,,Georgia,42.3154,43.3569,confirmed,0
15-02-2020,,Georgia,42.3154,43.3569,confirmed,0
16-02-2020,,Georgia,42.3154,43.3569,confirmed,0
17-02-2020,,Georgia,42.3154,43.3569,confirmed,0
18-02-2020,,Georgia,42.3154,43.3569,confirmed,0
19-02-2020,,Georgia,42.3154,43.3569,confirmed,0
20-02-2020,,Georgia,42.3154,43.3569,confirmed,0
21-02-2020,,Georgia,42.3154,43.3569,confirmed,0
22-02-2020,,Georgia,42.3154,43.3569,confirmed,0
23-02-2020,,Georgia,42.3154,43.3569,confirmed,0
24-02-2020,,Georgia,42.3154,43.3569,confirmed,0
25-02-2020,,Georgia,42.3154,43.3569,confirmed,0
26-02-2020,,Georgia,42.3154,43.3569,confirmed,1
27-02-2020,,Georgia,42.3154,43.3569,confirmed,0
28-02-2020,,Georgia,42.3154,43.3569,confirmed,0
29-02-2020,,Georgia,42.3154,43.3569,confirmed,0
01-03-2020,,Georgia,42.3154,43.3569,confirmed,2
02-03-2020,,Georgia,42.3154,43.3569,confirmed,0
03-03-2020,,Georgia,42.3154,43.3569,confirmed,0
04-03-2020,,Georgia,42.3154,43.3569,confirmed,0
05-03-2020,,Georgia,42.3154,43.3569,confirmed,1
06-03-2020,,Georgia,42.3154,43.3569,confirmed,0
07-03-2020,,Georgia,42.3154,43.3569,confirmed,0
08-03-2020,,Georgia,42.3154,43.3569,confirmed,9
09-03-2020,,Georgia,42.3154,43.3569,confirmed,2
10-03-2020,,Georgia,42.3154,43.3569,confirmed,0
11-03-2020,,Georgia,42.3154,43.3569,confirmed,9
12-03-2020,,Georgia,42.3154,43.3569,confirmed,0
13-03-2020,,Georgia,42.3154,43.3569,confirmed,1
14-03-2020,,Georgia,42.3154,43.3569,confirmed,5
15-03-2020,,Georgia,42.3154,43.3569,confirmed,3
16-03-2020,,Georgia,42.3154,43.3569,confirmed,0
17-03-2020,,Georgia,42.3154,43.3569,confirmed,1
18-03-2020,,Georgia,42.3154,43.3569,confirmed,4
19-03-2020,,Georgia,42.3154,43.3569,confirmed,2
20-03-2020,,Georgia,42.3154,43.3569,confirmed,3
21-03-2020,,Georgia,42.3154,43.3569,confirmed,6
22-03-2020,,Georgia,42.3154,43.3569,confirmed,5
23-03-2020,,Georgia,42.3154,43.3569,confirmed,7
24-03-2020,,Georgia,42.3154,43.3569,confirmed,9
25-03-2020,,Georgia,42.3154,43.3569,confirmed,5
26-03-2020,,Georgia,42.3154,43.3569,confirmed,4
27-03-2020,,Georgia,42.3154,43.3569,confirmed,4
28-03-2020,,Georgia,42.3154,43.3569,confirmed,7
29-03-2020,,Georgia,42.3154,43.3569,confirmed,1
30-03-2020,,Georgia,42.3154,43.3569,confirmed,12
31-03-2020,,Georgia,42.3154,43.3569,confirmed,7
01-04-2020,,Georgia,42.3154,43.3569,confirmed,7
02-04-2020,,Georgia,42.3154,43.3569,confirmed,17
03-04-2020,,Georgia,42.3154,43.3569,confirmed,21
04-04-2020,,Georgia,42.3154,43.3569,confirmed,7
05-04-2020,,Georgia,42.3154,43.3569,confirmed,12
06-04-2020,,Georgia,42.3154,43.3569,confirmed,14
07-04-2020,,Georgia,42.3154,43.3569,confirmed,8
08-04-2020,,Georgia,42.3154,43.3569,confirmed,15
09-04-2020,,Georgia,42.3154,43.3569,confirmed,7
10-04-2020,,Georgia,42.3154,43.3569,confirmed,16
11-04-2020,,Georgia,42.3154,43.3569,confirmed,8
12-04-2020,,Georgia,42.3154,43.3569,confirmed,15
13-04-2020,,Georgia,42.3154,43.3569,confirmed,15
14-04-2020,,Georgia,42.3154,43.3569,confirmed,28
15-04-2020,,Georgia,42.3154,43.3569,confirmed,6
16-04-2020,,Georgia,42.3154,43.3569,confirmed,42
17-04-2020,,Georgia,42.3154,43.3569,confirmed,22
18-04-2020,,Georgia,42.3154,43.3569,confirmed,18
19-04-2020,,Georgia,42.3154,43.3569,confirmed,6
20-04-2020,,Georgia,42.3154,43.3569,confirmed,8
21-04-2020,,Georgia,42.3154,43.3569,confirmed,6
22-04-2020,,Georgia,42.3154,43.3569,confirmed,8
23-04-2020,,Georgia,42.3154,43.3569,confirmed,9
24-04-2020,,Georgia,42.3154,43.3569,confirmed,19
25-04-2020,,Georgia,42.3154,43.3569,confirmed,12
26-04-2020,,Georgia,42.3154,43.3569,confirmed,30
27-04-2020,,Georgia,42.3154,43.3569,confirmed,11
28-04-2020,,Georgia,42.3154,43.3569,confirmed,14
29-04-2020,,Georgia,42.3154,43.3569,confirmed,6
30-04-2020,,Georgia,42.3154,43.3569,confirmed,22
01-05-2020,,Georgia,42.3154,43.3569,confirmed,27
02-05-2020,,Georgia,42.3154,43.3569,confirmed,16
03-05-2020,,Georgia,42.3154,43.3569,confirmed,7
04-05-2020,,Georgia,42.3154,43.3569,confirmed,4
05-05-2020,,Georgia,42.3154,43.3569,confirmed,11
06-05-2020,,Georgia,42.3154,43.3569,confirmed,6
07-05-2020,,Georgia,42.3154,43.3569,confirmed,5
08-05-2020,,Georgia,42.3154,43.3569,confirmed,8
09-05-2020,,Georgia,42.3154,43.3569,confirmed,3
10-05-2020,,Georgia,42.3154,43.3569,confirmed,9
11-05-2020,,Georgia,42.3154,43.3569,confirmed,3
12-05-2020,,Georgia,42.3154,43.3569,confirmed,4
13-05-2020,,Georgia,42.3154,43.3569,confirmed,5
14-05-2020,,Georgia,42.3154,43.3569,confirmed,20
15-05-2020,,Georgia,42.3154,43.3569,confirmed,4
16-05-2020,,Georgia,42.3154,43.3569,confirmed,12
17-05-2020,,Georgia,42.3154,43.3569,confirmed,12
18-05-2020,,Georgia,42.3154,43.3569,confirmed,6
19-05-2020,,Georgia,42.3154,43.3569,confirmed,6
20-05-2020,,Georgia,42.3154,43.3569,confirmed,6
21-05-2020,,Georgia,42.3154,43.3569,confirmed,8
22-05-2020,,Georgia,42.3154,43.3569,confirmed,2
23-05-2020,,Georgia,42.3154,43.3569,confirmed,5
24-05-2020,,Georgia,42.3154,43.3569,confirmed,2
25-05-2020,,Georgia,42.3154,43.3569,confirmed,1
26-05-2020,,Georgia,42.3154,43.3569,confirmed,1
27-05-2020,,Georgia,42.3154,43.3569,confirmed,3
28-05-2020,,Georgia,42.3154,43.3569,confirmed,3
29-05-2020,,Georgia,42.3154,43.3569,confirmed,8
30-05-2020,,Georgia,42.3154,43.3569,confirmed,11
31-05-2020,,Georgia,42.3154,43.3569,confirmed,26
01-06-2020,,Georgia,42.3154,43.3569,confirmed,11
02-06-2020,,Georgia,42.3154,43.3569,confirmed,2
03-06-2020,,Georgia,42.3154,43.3569,confirmed,4
04-06-2020,,Georgia,42.3154,43.3569,confirmed,1
05-06-2020,,Georgia,42.3154,43.3569,confirmed,4
06-06-2020,,Georgia,42.3154,43.3569,confirmed,3
07-06-2020,,Georgia,42.3154,43.3569,confirmed,1
08-06-2020,,Georgia,42.3154,43.3569,confirmed,3
09-06-2020,,Georgia,42.3154,43.3569,confirmed,6
10-06-2020,,Georgia,42.3154,43.3569,confirmed,9
11-06-2020,,Georgia,42.3154,43.3569,confirmed,4
12-06-2020,,Georgia,42.3154,43.3569,confirmed,12
13-06-2020,,Georgia,42.3154,43.3569,confirmed,8
14-06-2020,,Georgia,42.3154,43.3569,confirmed,13
15-06-2020,,Georgia,42.3154,43.3569,confirmed,15
16-06-2020,,Georgia,42.3154,43.3569,confirmed,0
17-06-2020,,Georgia,42.3154,43.3569,confirmed,9
18-06-2020,,Georgia,42.3154,43.3569,confirmed,5
19-06-2020,,Georgia,42.3154,43.3569,confirmed,3
20-06-2020,,Georgia,42.3154,43.3569,confirmed,2
21-06-2020,,Georgia,42.3154,43.3569,confirmed,8
22-06-2020,,Georgia,42.3154,43.3569,confirmed,2
23-06-2020,,Georgia,42.3154,43.3569,confirmed,3
24-06-2020,,Georgia,42.3154,43.3569,confirmed,3
25-06-2020,,Georgia,42.3154,43.3569,confirmed,3
26-06-2020,,Georgia,42.3154,43.3569,confirmed,2
27-06-2020,,Georgia,42.3154,43.3569,confirmed,2
28-06-2020,,Georgia,42.3154,43.3569,confirmed,3
29-06-2020,,Georgia,42.3154,43.3569,confirmed,2
30-06-2020,,Georgia,42.3154,43.3569,confirmed,2
01-07-2020,,Georgia,42.3154,43.3569,confirmed,3
02-07-2020,,Georgia,42.3154,43.3569,confirmed,8
03-07-2020,,Georgia,42.3154,43.3569,confirmed,4
04-07-2020,,Georgia,42.3154,43.3569,confirmed,5
05-07-2020,,Georgia,42.3154,43.3569,confirmed,3
06-07-2020,,Georgia,42.3154,43.3569,confirmed,2
07-07-2020,,Georgia,42.3154,43.3569,confirmed,5
08-07-2020,,Georgia,42.3154,43.3569,confirmed,5
09-07-2020,,Georgia,42.3154,43.3569,confirmed,5
10-07-2020,,Georgia,42.3154,43.3569,confirmed,5
11-07-2020,,Georgia,42.3154,43.3569,confirmed,8
12-07-2020,,Georgia,42.3154,43.3569,confirmed,5
13-07-2020,,Georgia,42.3154,43.3569,confirmed,9
14-07-2020,,Georgia,42.3154,43.3569,confirmed,4
15-07-2020,,Georgia,42.3154,43.3569,confirmed,5
16-07-2020,,Georgia,42.3154,43.3569,confirmed,2
17-07-2020,,Georgia,42.3154,43.3569,confirmed,4
18-07-2020,,Georgia,42.3154,43.3569,confirmed,8
19-07-2020,,Georgia,42.3154,43.3569,confirmed,10
20-07-2020,,Georgia,42.3154,43.3569,confirmed,11
21-07-2020,,Georgia,42.3154,43.3569,confirmed,10
22-07-2020,,Georgia,42.3154,43.3569,confirmed,24
23-07-2020,,Georgia,42.3154,43.3569,confirmed,12
24-07-2020,,Georgia,42.3154,43.3569,confirmed,19
25-07-2020,,Georgia,42.3154,43.3569,confirmed,13
26-07-2020,,Georgia,42.3154,43.3569,confirmed,14
27-07-2020,,Georgia,42.3154,43.3569,confirmed,6
22-01-2020,,Germany,51.165691,10.451526,confirmed,0
23-01-2020,,Germany,51.165691,10.451526,confirmed,0
24-01-2020,,Germany,51.165691,10.451526,confirmed,0
25-01-2020,,Germany,51.165691,10.451526,confirmed,0
26-01-2020,,Germany,51.165691,10.451526,confirmed,0
27-01-2020,,Germany,51.165691,10.451526,confirmed,1
28-01-2020,,Germany,51.165691,10.451526,confirmed,3
29-01-2020,,Germany,51.165691,10.451526,confirmed,0
30-01-2020,,Germany,51.165691,10.451526,confirmed,0
31-01-2020,,Germany,51.165691,10.451526,confirmed,1
01-02-2020,,Germany,51.165691,10.451526,confirmed,3
02-02-2020,,Germany,51.165691,10.451526,confirmed,2
03-02-2020,,Germany,51.165691,10.451526,confirmed,2
04-02-2020,,Germany,51.165691,10.451526,confirmed,0
05-02-2020,,Germany,51.165691,10.451526,confirmed,0
06-02-2020,,Germany,51.165691,10.451526,confirmed,0
07-02-2020,,Germany,51.165691,10.451526,confirmed,1
08-02-2020,,Germany,51.165691,10.451526,confirmed,0
09-02-2020,,Germany,51.165691,10.451526,confirmed,1
10-02-2020,,Germany,51.165691,10.451526,confirmed,0
11-02-2020,,Germany,51.165691,10.451526,confirmed,2
12-02-2020,,Germany,51.165691,10.451526,confirmed,0
13-02-2020,,Germany,51.165691,10.451526,confirmed,0
14-02-2020,,Germany,51.165691,10.451526,confirmed,0
15-02-2020,,Germany,51.165691,10.451526,confirmed,0
16-02-2020,,Germany,51.165691,10.451526,confirmed,0
17-02-2020,,Germany,51.165691,10.451526,confirmed,0
18-02-2020,,Germany,51.165691,10.451526,confirmed,0
19-02-2020,,Germany,51.165691,10.451526,confirmed,0
20-02-2020,,Germany,51.165691,10.451526,confirmed,0
21-02-2020,,Germany,51.165691,10.451526,confirmed,0
22-02-2020,,Germany,51.165691,10.451526,confirmed,0
23-02-2020,,Germany,51.165691,10.451526,confirmed,0
24-02-2020,,Germany,51.165691,10.451526,confirmed,0
25-02-2020,,Germany,51.165691,10.451526,confirmed,1
26-02-2020,,Germany,51.165691,10.451526,confirmed,10
27-02-2020,,Germany,51.165691,10.451526,confirmed,19
28-02-2020,,Germany,51.165691,10.451526,confirmed,2
29-02-2020,,Germany,51.165691,10.451526,confirmed,31
01-03-2020,,Germany,51.165691,10.451526,confirmed,51
02-03-2020,,Germany,51.165691,10.451526,confirmed,29
03-03-2020,,Germany,51.165691,10.451526,confirmed,37
04-03-2020,,Germany,51.165691,10.451526,confirmed,66
05-03-2020,,Germany,51.165691,10.451526,confirmed,220
06-03-2020,,Germany,51.165691,10.451526,confirmed,188
07-03-2020,,Germany,51.165691,10.451526,confirmed,129
08-03-2020,,Germany,51.165691,10.451526,confirmed,241
09-03-2020,,Germany,51.165691,10.451526,confirmed,136
10-03-2020,,Germany,51.165691,10.451526,confirmed,281
11-03-2020,,Germany,51.165691,10.451526,confirmed,451
12-03-2020,,Germany,51.165691,10.451526,confirmed,170
13-03-2020,,Germany,51.165691,10.451526,confirmed,1597
14-03-2020,,Germany,51.165691,10.451526,confirmed,910
15-03-2020,,Germany,51.165691,10.451526,confirmed,1210
16-03-2020,,Germany,51.165691,10.451526,confirmed,1477
17-03-2020,,Germany,51.165691,10.451526,confirmed,1985
18-03-2020,,Germany,51.165691,10.451526,confirmed,3070
19-03-2020,,Germany,51.165691,10.451526,confirmed,2993
20-03-2020,,Germany,51.165691,10.451526,confirmed,4528
21-03-2020,,Germany,51.165691,10.451526,confirmed,2365
22-03-2020,,Germany,51.165691,10.451526,confirmed,2660
23-03-2020,,Germany,51.165691,10.451526,confirmed,4183
24-03-2020,,Germany,51.165691,10.451526,confirmed,3930
25-03-2020,,Germany,51.165691,10.451526,confirmed,4337
26-03-2020,,Germany,51.165691,10.451526,confirmed,6615
27-03-2020,,Germany,51.165691,10.451526,confirmed,6933
28-03-2020,,Germany,51.165691,10.451526,confirmed,6824
29-03-2020,,Germany,51.165691,10.451526,confirmed,4400
30-03-2020,,Germany,51.165691,10.451526,confirmed,4790
31-03-2020,,Germany,51.165691,10.451526,confirmed,4923
01-04-2020,,Germany,51.165691,10.451526,confirmed,6064
02-04-2020,,Germany,51.165691,10.451526,confirmed,6922
03-04-2020,,Germany,51.165691,10.451526,confirmed,6365
04-04-2020,,Germany,51.165691,10.451526,confirmed,4933
05-04-2020,,Germany,51.165691,10.451526,confirmed,4031
06-04-2020,,Germany,51.165691,10.451526,confirmed,3251
07-04-2020,,Germany,51.165691,10.451526,confirmed,4289
08-04-2020,,Germany,51.165691,10.451526,confirmed,5633
09-04-2020,,Germany,51.165691,10.451526,confirmed,4885
10-04-2020,,Germany,51.165691,10.451526,confirmed,3990
11-04-2020,,Germany,51.165691,10.451526,confirmed,2737
12-04-2020,,Germany,51.165691,10.451526,confirmed,2946
13-04-2020,,Germany,51.165691,10.451526,confirmed,2218
14-04-2020,,Germany,51.165691,10.451526,confirmed,1287
15-04-2020,,Germany,51.165691,10.451526,confirmed,3394
16-04-2020,,Germany,51.165691,10.451526,confirmed,2945
17-04-2020,,Germany,51.165691,10.451526,confirmed,3699
18-04-2020,,Germany,51.165691,10.451526,confirmed,1945
19-04-2020,,Germany,51.165691,10.451526,confirmed,1842
20-04-2020,,Germany,51.165691,10.451526,confirmed,1881
21-04-2020,,Germany,51.165691,10.451526,confirmed,1226
